A: Trend scenario: 88-99ha,,,,,
Flooding & Coastal Change,0,0,0,P,This site is not within close proximity to a flood zone. 
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,0,0,0,P,There are no heritage assets within this area and immediate surroundings.
Community,++,++,++,P,"Within 30 minutes of a Tier 1 or 2 settlement by public transport. Development will provide pedestrian and cycle links to the town, improving accessibility and connectivity, and allotments."
Housing,++,++,++,P,Development would provide approx. 490 homes and a primary school.
Economy,++,++,++,P,Development would provide at least 5ha of employment land.
,,,,,
STAL A,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone or at risk of coastal change.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,--,--,--,P,"Within the Stalbridge Conservation Area. Approx. 230m from the Scheduled Monument titled ‘Medieval standing cross near the junction of the High Street and Gold Street, 240m south east of St Mary's Church’."
Community,++,++,++,P,"Development in this area would provide access to a primary, secondary or tertiary settlement within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
STAL B,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Within the Stalbridge SNCI and reedbeds priority habitat
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone or at risk of coastal change.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,0,0,0,P,There are no heritage assets within this area and immediate surroundings.
Community,++,++,++,P,"Development in this area would provide access to a primary, secondary or tertiary settlement within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
STAL C,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases. Development in a potential future flood zone may reduce resilience to climate change.
Flooding & Coastal Change,0,0,-,P,Zone 2 Flood Zone approx. 10m to the east of the area. Potential long term impact as the effects of climate change are more fully realised and the frequency and severity of rainfall events increase.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,-,-,-,P,Approx. 210m to the south of the Stalbridge Conservation Area.
Community,++,++,++,P,"Development in this area would provide access to a primary, secondary or tertiary settlement within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
STAL D,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone or at risk of coastal change.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,--,--,--,P,Within the Stalbridge Conservation Area.
Community,++,++,++,P,"Development in this area would provide access to a primary, secondary or tertiary settlement within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
STAL E,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone or at risk of coastal change.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,--,--,--,P,"Within the Stalbridge Conservation Area. Approx. 330m from the Scheduled Monument titled ‘Medieval standing cross near the junction of the High Street and Gold Street, 240m south east of St Mary's Church’."
Community,++,++,++,P,"Development in this area would provide access to a primary, secondary or tertiary settlement within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
01_STAL: South of Station Road,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Development at this site is unlikely to result in the loss of more productive agricultural land or result in an appreciable impact upon areas of geological interest.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,0,0,0,P,Development of this scale is unlikely to contribute to a substantial increase in greenhouse gas emissions.
Flooding & Coastal Change,0,0,0,P,The site is not within or adjacent to a flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,0,0,0,P,There are no heritage assets within the site and immediate surroundings.
Community,++,++,++,P,"Development in this area would provide access to a primary, secondary or tertiary settlement within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Development at this scale will provide housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,0,0,0,P,"Development at this scale has less potential to supply land to support the growth, innovation and productivity of businesses. "
,,,,,
02_STAL: South of Lower Road,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Development at this site is unlikely to result in the loss of more productive agricultural land or result in an appreciable impact upon areas of geological interest.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,0,0,0,P,Development of this scale is unlikely to contribute to a substantial increase in greenhouse gas emissions.
Flooding & Coastal Change,0,0,0,P,The site is not within or adjacent to a flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,-,-,-,P,The Stalbridge Conservation Area is approx. 220m from the site.
Community,++,++,++,P,"Development in this area would provide access to a primary, secondary or tertiary settlement within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Development at this scale will provide housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,0,0,0,P,"Development at this scale has less potential to supply land to support the growth, innovation and productivity of businesses. "
,,,,,
STAL3: Land to the south of Station Road,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Development at this site is unlikely to result in the loss of more productive agricultural land or result in an appreciable impact upon areas of geological interest.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,0,0,0,P,Development of this scale is unlikely to contribute to a substantial increase in greenhouse gas emissions.
Flooding & Coastal Change,0,0,0,P,The site is not within or adjacent to a flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,0,0,0,P,There are no heritage assets within the site and immediate surroundings.
Community,++,++,++,P,"Development in this area would provide access to a primary, secondary or tertiary settlement within 15 minutes. Development will improve links with green infrastructure, encouraging healthy lifestyles and wellbeing."
Housing,+,+,+,P,Development would provide approx. 280 homes.
Economy,0,0,0,P,"Development would not provide employment land, transport or telecommunications infrastructure. "
,,,,,
STAL5: Land to the south of Lower Road,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Development at this site is unlikely to result in the loss of more productive agricultural land or result in an appreciable impact upon areas of geological interest.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,0,0,0,P,Development of this scale is unlikely to contribute to a substantial increase in greenhouse gas emissions.
Flooding & Coastal Change,0,0,0,P,The site is not within or adjacent to a flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,0,0,0,P,"The Stalbridge Conservation Area is approx. 220m from the site. Development will integrate with the existing built-up area of Stalbridge, helping to prevent impacts upon the setting and experience of the conservation area."
Community,++,++,++,P,"Development in this area would provide access to a primary, secondary or tertiary settlement within 15 minutes by public transport and a pedestrian link to Stalbridge town centre, with this connectivity encouraging social interaction."
Housing,0,0,0,P,Development would provide approx. 120 homes.
Economy,0,0,0,P,"Development would not provide employment land, transport or telecommunications infrastructure. "
,,,,,
STNW A,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,-,-,-,P,Approx. 40m to the south of the Hinton St Mary Conservation Area and approx. 410m to the south of the Scheduled Monument titled ‘Remains of Roman building’.
Community,+,+,+,P,"Development in this area would provide access to Sturminster Newton within 30 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
STNW B,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Piddles Wood SSSI located approx. 410m to the south of the site.
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,Within a zone 3 flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,-,-,-,P,Approx. 140m to the east of the Sturminster Newton Conservation Area.
Community,+,+,+,P,"Development in this area would provide access to Sturminster Newton within 30 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
STNW C,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Piddles Wood SSSI located approx. 410m to the south of the site.
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,Within a zone 3 flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,--,--,--,P,Within the Sturminster Newton Conservation Area and approx. 150m to the north of the Scheduled Monument titled ‘Sturminster Castle’.
Community,+,+,+,P,"Development in this area would provide access to Sturminster Newton within 30 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
STNW D,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Piddles Wood SSSI located approx. 270m to the south of the site. The area includes The Coombes SNCI and the other lowland mixed deciduous woodland priority habitat.
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,--,--,--,P,Within the Sturminster Newton Conservation Area and approx. 50m to the south of the Scheduled Monument titled ‘Sturminster Castle’.
Community,++,++,++,P,"Development in this area would provide access to Sturminster Newton within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
STNW E,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,Within a zone 3 flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,--,--,--,P,Approx. 80m to the west of the Sturminster Newton Conservation Area and approx. 430m to the west of the Scheduled Monument titled ‘Sturminster Castle’.
Community,++,++,++,P,"Development in this area would provide access to Sturminster Newton within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
STNW F,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,Within a zone 3 flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,--,--,--,P,Within the Sturminster Newton Conservation Area and approx. 370m to the north of the Scheduled Monument titled ‘Sturminster Castle’.
Community,++,++,++,P,"Development in this area would provide access to Sturminster Newton within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
STNW G,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,Within a zone 3 flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,--,--,--,P,Within the Sturminster Newton Conservation Area and approx. 150m to the north of the Scheduled Monument titled ‘Sturminster Castle’.
Community,+,+,+,P,"Development in this area would provide access to Sturminster Newton within 30 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
STNW H,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,--,--,--,P,Within the ‘Sturminster Newton railway cutting’ Regionally Important Geological Site.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,Within a zone 3 flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,--,--,--,P,Within the Sturminster Newton Conservation Area
Community,+,+,+,P,"Development in this area would provide access to Sturminster Newton within 30 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
STNW I,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Within the Twinwood Coppice SNCI and other lowland mixed deciduous woodland priority habitat.
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,Within a zone 3 flood zone.
Landscape,0,0,0,P,"Not within or close to an AONB, world heritage site or greenbelt."
Historic Environment,-,-,-,P,Approx. 50m to the south of the Hinton St Mary Conservation Area and approx. 250m to the south of the Scheduled Monument titled ‘Remains of Roman building’.
Community,+,+,+,P,"Development in this area would provide access to Sturminster Newton within 30 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
BEAM A,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases. Development in a potential future flood zone may reduce resilience to climate change.
Flooding & Coastal Change,0,0,-,P,Zone 3 Flood Zone adjacent to the area. Potential long term impact as the effects of climate change are more fully realised and the frequency and severity of rainfall events increase.
Landscape,--,--,--,P,Within the Dorset AONB.
Historic Environment,--,--,--,P,Adjacent to the Beaminster Conservation Area and within the Historic Park and Garden at Beaminster Manor.
Community,++,++,++,P,"Development in this area would provide access to Beaminster within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
BEAM B,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Within the Scite/Great Westwood Coppices SNCI and the other lowland mixed deciduous woodland priority habitat.
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,This area is within a Zone 3 Flood Zone.
Landscape,--,--,--,P,Within the Dorset AONB.
Historic Environment,0,0,0,P,There are no heritage assets within this area and immediate surroundings.
Community,++,++,++,P,"Development in this area would provide access to Beaminster within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
BEAM C,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,0,0,0,P,"Unlikely to affect priority habitats, wildlife designations or wildlife corridors."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development may result in an increase in the emission of greenhouse gases.
Flooding & Coastal Change,0,0,0,P,The site is not within a flood zone or at risk of coastal change.
Landscape,--,--,--,P,Within the Dorset AONB.
Historic Environment,-,-,-,P,Approx. 10m from the Beaminster Conservation Area.
Community,++,++,++,P,"Development in this area would provide access to Beaminster within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
BEAM D,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Within the Whitcombe Farm SNCI and the other lowland dry acid grassland priority habitat.
Soil,--,--,--,P,The southern part of the area are classified as Grade 2 (‘Very Good’) agricultural land.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,This area is within a Zone 3 Flood Zone.
Landscape,--,--,--,P,Within the Dorset AONB.
Historic Environment,-,-,-,P,Approx. 10m from the Beaminster Conservation Area.
Community,++,++,++,P,"Development in this area would provide access to Beaminster within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
BEAM E,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Within the Edmund Coombe Coppice SNCI and other lowland mixed deciduous woodland priority habitat.
Soil,--,--,--,P,The southern part of the area are classified as Grade 2 (‘Very Good’) agricultural land.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
